"","SCC","Data.Category","Short.Name","EI.Sector","Option.Group"
"6736","30302336","Point","Taconite Iron Ore Processing /Classification","Industrial Processes - Ferrous Metals",""
"6737","30302338","Point","Taconite Iron Ore Processing /Secondary Grinding","Industrial Processes - Ferrous Metals",""
"6738","30302340","Point","Taconite Iron Ore Processing /Tailings Basin","Industrial Processes - Ferrous Metals",""
"6739","30302341","Point","Taconite Iron Ore Processing /Conveyor Transfer to Concentrator","Industrial Processes - Storage and Transfer",""
"6740","30302344","Point","Taconite Iron Ore Processing /Concentrate Storage","Industrial Processes - Storage and Transfer",""
"6741","30302345","Point","Taconite Iron Ore Processing /Bentonite Transfer to Blending","Industrial Processes - Storage and Transfer",""
"6742","30302347","Point","Taconite Iron Ore Processing /Green Pellet Screening","Industrial Processes - Ferrous Metals",""
"6743","30302348","Point","Taconite Iron Ore Processing /Hearth Layer Feed to Furnace","Industrial Processes - Ferrous Metals",""
"6744","30302349","Point","Taconite Iron Ore Processing /Grate/Kiln Furnace Feed","Industrial Processes - Ferrous Metals",""
"6745","30302350","Point","Taconite Iron Ore Processing /Grate/Kiln Furnace Discharge","Industrial Processes - Ferrous Metals",""
"6746","30302351","Point","Taconite Iron Ore Processing /Induration: Grate/Kiln, Gas-fired, Acid Pellets","Industrial Processes - Ferrous Metals",""
"6747","30302352","Point","Taconite Iron Ore Processing /Induration: Grate/Kiln, Gas-fired, Flux Pellets","Industrial Processes - Ferrous Metals",""
"6748","30302353","Point","Taconite Iron Ore Processing /Induration: Grate/Kiln, Gas & Oil-fired, Acid Pellets","Industrial Processes - Ferrous Metals",""
"6749","30302354","Point","Taconite Iron Ore Processing /Induration: Grate/Kiln, Gas & Oil-fired, Flux Pellets","Industrial Processes - Ferrous Metals",""
"6750","30302355","Point","Taconite Iron Ore Processing /Induration: Grate/Kiln, Coke-fired, Acid Pellets","Industrial Processes - Ferrous Metals",""
"6751","30302356","Point","Taconite Iron Ore Processing /Induration: Grate/Kiln, Coke-fired, Flux Pellets","Industrial Processes - Ferrous Metals",""
"6752","30302357","Point","Taconite Iron Ore Processing /Induration: Grate/Kiln, Coke & Coal-fired, Acid Pellets","Industrial Processes - Ferrous Metals",""
"6753","30302358","Point","Taconite Iron Ore Processing /Induration: Grate/Kiln, Coke & Coal-fired, Flux Pellets","Industrial Processes - Ferrous Metals",""
"6754","30302359","Point","Taconite Iron Ore Processing /Induration: Grate/Kiln, Coal-fired, Acid Pellets","Industrial Processes - Ferrous Metals",""
"6755","30302360","Point","Taconite Iron Ore Processing /Induration: Grate/Kiln, Coal-fired, Flux Pellets","Industrial Processes - Ferrous Metals",""
"6756","30302361","Point","Taconite Iron Ore Processing /Induration: Grate/Kiln, Coal & Oil-fired, Acid Pellets","Industrial Processes - Ferrous Metals",""
"6757","30302362","Point","Taconite Iron Ore Processing /Induration: Grate/Kiln, Coal & Oil-fired, Flux Pellets","Industrial Processes - Ferrous Metals",""
"6758","30302369","Point","Taconite Iron Ore Processing /Vertical Shaft Furnace Feed","Industrial Processes - Ferrous Metals",""
"6759","30302370","Point","Taconite Iron Ore Processing /Vertical Shaft Furnace Discharge","Industrial Processes - Ferrous Metals",""
"6760","30302371","Point","Taconite Iron Ore Processing /Induration: Vertical Shaft, Gas-fired, Acid Pellets, Top Gas Stack","Industrial Processes - Ferrous Metals",""
"6761","30302372","Point","Taconite Iron Ore Processing /Induration: Vertical Shaft, Gas-fired, Flux Pellets, Top Gas Stack","Industrial Processes - Ferrous Metals",""
"6762","30302373","Point","Taconite Iron Ore Processing /Induration: Vertical Shaft, Gas-fired, Acid Pellets, Bottom Gas Stack","Industrial Processes - Ferrous Metals",""
"6763","30302374","Point","Taconite Iron Ore Processing /Induration: Vertical Shaft, Gas-fired, Flux Pellets, Bottom Gas Stack","Industrial Processes - Ferrous Metals",""
"6764","30302379","Point","Taconite Iron Ore Processing /Straight Grate Furnace Feed","Industrial Processes - Ferrous Metals",""
"6765","30302380","Point","Taconite Iron Ore Processing /Straight Grate Furnace Discharge","Industrial Processes - Ferrous Metals",""
"6766","30302381","Point","Taconite Iron Ore Processing /Induration: Straight Grate, Gas-fired, Acid Pellets","Industrial Processes - Ferrous Metals",""
"6767","30302382","Point","Taconite Iron Ore Processing /Induration: Straight Grate, Gas-fired, Flux Pellets","Industrial Processes - Ferrous Metals",""
"6768","30302383","Point","Taconite Iron Ore Processing /Induration: Straight Grate, Oil-fired, Acid Pellets","Industrial Processes - Ferrous Metals",""
"6769","30302384","Point","Taconite Iron Ore Processing /Induration: Straight Grate, Oil-fired, Flux Pellets","Industrial Processes - Ferrous Metals",""
"6770","30302385","Point","Taconite Iron Ore Processing /Induration: Straight Grate, Coke-fired, Acid Pellets","Industrial Processes - Ferrous Metals",""
"6771","30302386","Point","Taconite Iron Ore Processing /Induration: Straight Grate, Coke-fired, Flux Pellets","Industrial Processes - Ferrous Metals",""
"6772","30302387","Point","Taconite Iron Ore Processing /Induration: Straight Grate, Coke & Gas-fired, Acid Pellets","Industrial Processes - Ferrous Metals",""
"6773","30302388","Point","Taconite Iron Ore Processing /Induration: Straight Grate, Coke & Gas-fired, Flux Pellets","Industrial Processes - Ferrous Metals",""
"6774","30302393","Point","Taconite Iron Ore Processing /Hearth Layer Screen","Industrial Processes - Ferrous Metals",""
"6775","30302395","Point","Taconite Iron Ore Processing /Pellet Screen","Industrial Processes - Ferrous Metals",""
"6776","30302396","Point","Taconite Iron Ore Processing /Pellet Storage Bin Loading","Industrial Processes - Storage and Transfer",""
"6777","30302397","Point","Taconite Iron Ore Processing /Secondary Storage Bin Loading","Industrial Processes - Storage and Transfer",""
"6778","30302398","Point","Taconite Iron Ore Processing /Tertiary Storage Bin Loading","Industrial Processes - Storage and Transfer",""
"6779","30302399","Point","Taconite Iron Ore Processing /Other Not Classified","Industrial Processes - Storage and Transfer",""
"6780","30302401","Point","Metal Mining (General Proc) /Primary Crushing: Low Moisture Ore","Industrial Processes - Mining",""
"6781","30302402","Point","Metal Mining (General Proc) /Secondary Crushing: Low Moisture Ore","Industrial Processes - Mining",""
"6782","30302403","Point","Metal Mining (General Proc) /Tertiary Crushing: Low Moisture Ore","Industrial Processes - Mining",""
"6783","30302404","Point","Metal Mining (General Proc) /Material Handling: Low Moisture Ore","Industrial Processes - Mining",""
"6784","30302405","Point","Metal Mining (General Proc) /Primary Crushing: High Moisture Ore","Industrial Processes - Mining",""
"6785","30302406","Point","Metal Mining (General Proc) /Secondary Crushing: High Moisture Ore","Industrial Processes - Mining",""
"6786","30302407","Point","Metal Mining (General Proc) /Tertiary Crushing: High Moisture Ore","Industrial Processes - Mining",""
"6787","30302408","Point","Metal Mining (General Proc) /Material Handling: High Moisture Ore","Industrial Processes - Mining",""
"6788","30302409","Point","Metal Mining (General Proc) /Dry Grinding with Air Conveying","Industrial Processes - Mining",""
"6789","30302410","Point","Metal Mining (General Proc) /Dry Grinding without Air Conveying","Industrial Processes - Mining",""
"6790","30302411","Point","Metal Mining (General Proc) /Ore Drying","Industrial Processes - Mining",""
"6791","30303002","Point","Zinc Production /Multiple Hearth Roaster","Industrial Processes - Non-ferrous Metals",""
"6792","30303003","Point","Zinc Production /Sinter Strand","Industrial Processes - Non-ferrous Metals",""
"6793","30303005","Point","Zinc Production /Vertical Retort/Electrothermal Furnace","Industrial Processes - Non-ferrous Metals",""
"6794","30303006","Point","Zinc Production /Electrolytic Processor","Industrial Processes - Non-ferrous Metals",""
"6795","30303007","Point","Zinc Production /Flash Roaster","Industrial Processes - Non-ferrous Metals",""
"6796","30303008","Point","Zinc Production /Fluid Bed Roaster","Industrial Processes - Non-ferrous Metals",""
"6797","30303009","Point","Zinc Production /Raw Material Handling and Transfer","Industrial Processes - Storage and Transfer",""
"6798","30303010","Point","Zinc Production /Sinter Breaking and Cooling","Industrial Processes - Non-ferrous Metals",""
"6799","30303011","Point","Zinc Production /Zinc Casting","Industrial Processes - Non-ferrous Metals",""
"6800","30303012","Point","Zinc Production /Raw Material Unloading","Industrial Processes - Storage and Transfer",""
"6801","30303013","Point","Zinc Production /Suspension Roaster","Industrial Processes - Non-ferrous Metals",""
"6802","30303014","Point","Zinc Production /Crushing/Screening","Industrial Processes - Non-ferrous Metals",""
"6803","30303015","Point","Zinc Production /Zinc Melting","Industrial Processes - Non-ferrous Metals",""
"6804","30303016","Point","Zinc Production /Alloying","Industrial Processes - Non-ferrous Metals",""
"6805","30303017","Point","Zinc Production /Leaching","Industrial Processes - Non-ferrous Metals",""
"6806","30303018","Point","Zinc Production /Purification","Industrial Processes - Non-ferrous Metals",""
"6807","30303019","Point","Zinc Production /Sinter Plant Wind Box","Industrial Processes - Non-ferrous Metals",""
"6808","30303020","Point","Zinc Production /Sinter Plant Discharge and Screens","Industrial Processes - Non-ferrous Metals",""
"6809","30303021","Point","Zinc Production /Retort Furnace","Industrial Processes - Non-ferrous Metals",""
"6810","30303022","Point","Zinc Production /Flue Dust Handling","Industrial Processes - Non-ferrous Metals",""
"6811","30303023","Point","Zinc Production /Dross Handling","Industrial Processes - Non-ferrous Metals",""
"6812","30303024","Point","Zinc Production /Roasting: Fugitive Emissions","Industrial Processes - Non-ferrous Metals",""
"6813","30303025","Point","Zinc Production /Sinter Plant, Wind Box: Fugitive Emissions","Industrial Processes - Non-ferrous Metals",""
"6814","30303026","Point","Zinc Production /Sinter Plant, Discharge Screens: Fugitive Emissions","Industrial Processes - Non-ferrous Metals",""
"6815","30303027","Point","Zinc Production /Retort Building: Fugitive Emissions","Industrial Processes - Non-ferrous Metals",""
"6816","30303028","Point","Zinc Production /Casting: Fugitive Emissions","Industrial Processes - Non-ferrous Metals",""
"6817","30303029","Point","Zinc Production /Electric Retort","Industrial Processes - Non-ferrous Metals",""
"6818","30303099","Point","Zinc Production /Other Not Classified","Industrial Processes - Non-ferrous Metals",""
"6819","30303101","Point","Leadbearing Ore Crushing & Grinding /Lead Ore w/ 5.1% Lead Content","Industrial Processes - Mining",""
"6820","30303102","Point","Leadbearing Ore Crushing & Grinding /Zinc Ore w/ 0.2% Lead Content","Industrial Processes - Mining",""
"6821","30303103","Point","Leadbearing Ore Crushing & Grinding /Copper Ore w/ 0.2% Lead Content","Industrial Processes - Mining",""
"6822","30303104","Point","Leadbearing Ore Crushing & Grinding /Lead-Zinc Ore w/ 2% Lead Content","Industrial Processes - Mining",""
"6823","30303105","Point","Leadbearing Ore Crushing & Grinding /Copper-Lead Ore w/ 2% Lead Content","Industrial Processes - Mining",""
"6824","30303106","Point","Leadbearing Ore Crushing & Grinding /Copper-Zinc Ore w/ 0.2% Lead Content","Industrial Processes - Mining",""
"6825","30303107","Point","Leadbearing Ore Crushing & Grinding /Copper-Lead-Zinc w/ 2% Lead Content","Industrial Processes - Mining",""
"6826","30304001","Point","Alumina - Bayer Process /Bayer Process","Industrial Processes - Non-ferrous Metals",""
"6827","30304010","Point","Alumina - Bayer Process /Ore Crushing/Grinding","Industrial Processes - Non-ferrous Metals",""
"6828","30304011","Point","Alumina - Bayer Process /Mixer","Industrial Processes - Non-ferrous Metals",""
"6829","30304012","Point","Alumina - Bayer Process /Digester","Industrial Processes - Non-ferrous Metals",""
"6830","30304013","Point","Alumina - Bayer Process /Filter/Wash","Industrial Processes - Non-ferrous Metals",""
"6831","30304014","Point","Alumina - Bayer Process /Hydrolization/Cooling","Industrial Processes - Non-ferrous Metals",""
"6832","30304015","Point","Alumina - Bayer Process /Precipitate Filtering/Washing","Industrial Processes - Non-ferrous Metals",""
"6833","30304016","Point","Alumina - Bayer Process /Calcination/Heating","Industrial Processes - Non-ferrous Metals",""
"6834","30304017","Point","Alumina - Bayer Process /Cooling of Alumina","Industrial Processes - Non-ferrous Metals",""
"6835","30380001","Point","Primary Metals /Equipment Leaks /Equipment Leaks","Industrial Processes - Non-ferrous Metals",""
"6836","30382001","Point","Primary Metals /Wastewater, Aggregate /Process Area Drains","Industrial Processes - Non-ferrous Metals",""
"6837","30382002","Point","Primary Metals /Wastewater, Aggregate /Process Equipment Drains","Industrial Processes - Non-ferrous Metals",""
"6838","30382599","Point","Primary Metals /Wastewater, Pts of Generation /Specify Point of Generation","Industrial Processes - Non-ferrous Metals",""
"6839","30388801","Point","Primary Metals /Fugitive Emissions /Specify in Comments Field","Industrial Processes - Non-ferrous Metals",""
"6840","30388802","Point","Primary Metals /Fugitive Emissions /Specify in Comments Field","Industrial Processes - Non-ferrous Metals",""
"6841","30388803","Point","Primary Metals /Fugitive Emissions /Specify in Comments Field","Industrial Processes - Non-ferrous Metals",""
"6842","30388804","Point","Primary Metals /Fugitive Emissions /Specify in Comments Field","Industrial Processes - Non-ferrous Metals",""
"6843","30388805","Point","Primary Metals /Fugitive Emissions /Specify in Comments Field","Industrial Processes - Non-ferrous Metals",""
"6844","30390001","Point","Primary Metals /Fuel Fired Equipment /Distillate Oil (No. 2): Process Heaters","Industrial Processes - Non-ferrous Metals",""
